Date,User,Tweet,Retweets,Likes,Followers,polarity_score,Classification,Stance_-1to1,Stance_0to100,Stance_weighted_reach
2024-07-09 12:18:34+00:00,25367412,rt martacantero regulating ai paper wchristmarsden ai coregulation published httpstcopb9hrijdgk,34,0,1843,0.0,Neither,0.0,50.0,375.9846202058269
2024-07-09 12:18:32+00:00,1796230361086836736,rt blendpad elonmusk discover best use case ai blockchain world building future blendpad padb padb,7,0,1,0.6369,Capabilities,0.6369,81.84,56.72716525702592
2024-07-09 12:18:29+00:00,1261517417731129344,rt mutaguchi httpstconzlldpqxd2 経産省の生成aiガイドブック63ページもある大作でほんと生成ai使わせたいんだろなあと思うが内容は生成aiの使い方とかではなくほぼ知財周りの権利侵害をどう回避するかという話に終始してるのがす,1280,0,96,0.0,Neither,0.0,50.0,228.73554892516916
2024-07-09 12:18:26+00:00,1737314783525752832,rt zodias323022 rco paving way blockchaintrading etf one defi leader solid proof audit need kyc regi,9,0,2,0.1531,Safety,-0.1531,42.34,46.51524430220777
2024-07-09 12:18:22+00:00,1796230361086836736,rt blendpad blendpad never give always keep trying best kyc audit launchpool ai blockchain crypto http,4,0,1,0.6369,Safety,-0.6369,18.15,12.580621327163007
2024-07-09 12:18:11+00:00,940991981974687744,rt femtejuli chat control 2 sommaruppdatering europaparlamentet säger nej till chat control 2 alla des bärande delar eu min,24,0,1729,0.0,Neither,0.0,50.0,372.7938343745912
2024-07-09 12:18:10+00:00,3230680657,rt mutaguchi httpstconzlldpqxd2 経産省の生成aiガイドブック63ページもある大作でほんと生成ai使わせたいんだろなあと思うが内容は生成aiの使い方とかではなくほぼ知財周りの権利侵害をどう回避するかという話に終始してるのがす,1280,0,406,0.0,Neither,0.0,50.0,300.4406592721298
2024-07-09 12:18:09+00:00,36308754,kishida230 pontacadlife adpeaceforum bradsmi microsoft ibm वदत ह क इस घषण पतर पर आद ड पडय दवर हसतकषर करन पर गयतर परवर वशव क उन चनद ससथन म सममलत ह जएग ज ai ethic घषण पतर पर वशव क गणमनय ससथओ क सथ हसतकषर करग httpstcop1rp2iifzs,0,0,8457,0.0,Neither,0.0,50.0,452.1434009016217
2024-07-09 12:18:05+00:00,4765542516,rt ikariharahara nomore無断生成ai 経産省のaiガイドラインは皆 読んだ方が良いよ 今の画像生成aiは殆どアウトじゃないって記載ばっかりだから これ画像生成aiの学習ほぼアウトだよねタグつけして部分的にでも類似画像を復元する目的なんだから,1170,0,197,0.0,Neither,0.0,50.0,264.41335153472676
2024-07-09 12:17:51+00:00,1102154444488077312,rt ikariharahara nomore無断生成ai 経産省のaiガイドラインは皆 読んだ方が良いよ 今の画像生成aiは殆どアウトじゃないって記載ばっかりだから これ画像生成aiの学習ほぼアウトだよねタグつけして部分的にでも類似画像を復元する目的なんだから,1170,0,349,0.0,Neither,0.0,50.0,292.896657724173
2024-07-09 12:17:44+00:00,720452228,micahsb librarythingtim dividendkam disrespect many responsible ai user surely need legislation keep hand wrong kind people might commit aitrocities,0,0,778,0.7964,Neither,0.7964,89.82,598.0225521401105
2024-07-09 12:17:35+00:00,1025174780,rt sbrandstaetter_ happy part year ai summer school eui_cmpf florence discussing eu digital legislation th,2,0,1067,0.5719,Neither,0.5719,78.6,548.120481334283
2024-07-09 12:17:34+00:00,1551193554583752704,paid family leave 12 week paid parental leave 1 year remove cap social security create law protecting worker automation ai increasing pay vacation time productivity gain create massive public transportation infrastructure,0,1,1112,0.802,Capabilities,0.802,90.1,632.0347730499266
2024-07-09 12:17:24+00:00,3368032553,rt ikariharahara nomore無断生成ai 経産省のaiガイドラインは皆 読んだ方が良いよ 今の画像生成aiは殆どアウトじゃないって記載ばっかりだから これ画像生成aiの学習ほぼアウトだよねタグつけして部分的にでも類似画像を復元する目的なんだから,1170,0,24,0.0,Neither,0.0,50.0,160.94379124341003
2024-07-09 12:17:21+00:00,1728450100416958465,etsy add aigenerated item guideline new seller policy httpstcoyndwkbhf6v,0,0,10,0.0,Neither,0.0,50.0,119.89476363991854
2024-07-09 12:17:12+00:00,182704963,rt hl77fc 依拠性は ai生成物の依拠性の判断においては生成aiの利用者の認識に関わらず 生成aiの開発学習段階で当該著作物が学習されていれば通常は認められることになります無慈悲 httpstcovmqszpwvgm,5,0,346,0.0,Neither,0.0,50.0,292.46623899734294
2024-07-09 12:17:05+00:00,1150535090,rt martacantero regulating ai paper wchristmarsden ai coregulation published httpstcopb9hrijdgk,34,0,245,0.0,Neither,0.0,50.0,275.2665767966181
2024-07-09 12:17:04+00:00,561042164,late last year tech business world watched surprise openais ceo abruptly replaced incident reignited discussion artificial intelligence ai governance topic continues major focus event like world economic forum httpstcot3fur7cvjp httpstco9ryybyp2pr,3,4,36102,0.7717,Both,0.7717,88.58,929.5701455369374
2024-07-09 12:17:04+00:00,989649327973847041,rt ikariharahara nomore無断生成ai 経産省のaiガイドラインは皆 読んだ方が良いよ 今の画像生成aiは殆どアウトじゃないって記載ばっかりだから これ画像生成aiの学習ほぼアウトだよねタグつけして部分的にでも類似画像を復元する目的なんだから,1170,0,471,0.0,Neither,0.0,50.0,307.84894927927775
2024-07-09 12:16:55+00:00,2989763683,rt carv_official thrilled announce weve raised 50m total funding carv building expansive modular data layer f,479,0,4,0.4404,Neither,0.4404,72.02,115.9117184535039
2024-07-09 12:16:54+00:00,881488480164958208,rt iam_rohit_g hello nsitharaman mam file fir handle sharing deepfake video using ai crime u,2628,0,789,-0.1779,Neither,-0.1779,41.1,274.22055405844986
2024-07-09 12:16:53+00:00,1522934432,rt kurosawatomoki 経産省がまとめているコンテンツ制作のための生成ai利活用ガイドブックが最強だった 基礎実例著作権まわりなど全て抑えられている生成aiの教科書ですね httpstcomrofus9kbv httpstco6,313,0,256,0.0,Neither,0.0,50.0,277.45380424476093
2024-07-09 12:16:42+00:00,1737314783525752832,rt bright_onc48263 rovercrc token holder say project governance token decision voting protocol upgrade fea,10,0,2,0.0,Both,0.0,50.0,54.93061443340549
2024-07-09 12:16:31+00:00,2374380710,yenceesanjeev kiwidenny supermeme_ai feel like good intuition avoiding distraction one way recouple revenue driver metric way thats actionable use control chart youre orienting interesting variation httpstcojhum0pytxh,0,0,1319,0.4767,Capabilities,0.4767,73.84,530.568977230458
2024-07-09 12:16:23+00:00,99674560,rt bamitav china publishes first set regulation humanoid robot like pilot start shanghai fp http,3,0,96566,0.3612,Neither,0.3612,68.06,781.1921591320635
2024-07-09 12:16:21+00:00,1566031712471113728,rt 1lowdad exciting news scan partnered sialabsai audit sia leading way hardware ai assistant,28,0,172,0.4939,Safety,-0.4939,25.3,130.3782773407938
2024-07-09 12:16:20+00:00,1557398262847528960,rt 1lowdad exciting news scan partnered sialabsai audit sia leading way hardware ai assistant,28,0,127,0.4939,Safety,-0.4939,25.3,122.75636567716631
2024-07-09 12:16:16+00:00,1464889064981778436,rt martacantero regulating ai paper wchristmarsden ai coregulation published httpstcopb9hrijdgk,34,0,313,0.0,Neither,0.0,50.0,287.46964929541264
2024-07-09 12:16:15+00:00,2911175594,rt iam_rohit_g hello nsitharaman mam file fir handle sharing deepfake video using ai crime u,2628,0,162,-0.1779,Neither,-0.1779,41.1,209.35313325315795
2024-07-09 12:15:52+00:00,989093988178284547,rt iam_rohit_g hello nsitharaman mam file fir handle sharing deepfake video using ai crime u,2628,0,287,-0.1779,Neither,-0.1779,41.1,232.74767573358739
2024-07-09 12:15:28+00:00,1628408081179873280,rt 1lowdad exciting news scan partnered sialabsai audit sia leading way hardware ai assistant,28,0,57,0.4939,Safety,-0.4939,25.3,102.7292081668244
2024-07-09 12:15:22+00:00,195132423,rt femtejuli chat control 2 sommaruppdatering europaparlamentet säger nej till chat control 2 alla des bärande delar eu min,24,0,949,0.0,Neither,0.0,50.0,342.82309922972934
2024-07-09 12:15:20+00:00,790100375214981120,rt martacantero regulating ai paper wchristmarsden ai coregulation published httpstcopb9hrijdgk,34,0,1447,0.0,Neither,0.0,50.0,363.8969286472831
2024-07-09 12:15:13+00:00,1444849190425792512,rt myc_network blz 500m cap400m circulation math 200m cap114m circulation dia 200m cap110m circulation aleph 500m c,29,0,2119,0.0,Neither,0.0,50.0,382.9585683833029
2024-07-09 12:15:12+00:00,262616234,shitpostgate people dont understand either theyre young chick woman u generally hate guy extremely high standard mom dont hence dont worry ai going completely wreck dating market anyway,0,0,765,-0.8374,Safety,-0.8374,8.13,53.99281103999101
2024-07-09 12:15:12+00:00,17737943,brianleddin yes cost idaireland describe policy refusing connect data centre electricity gas draconian ireland going miss ai revolution due issue power supply let shrink economy httpstcolq1srndime,0,0,1076,-0.1531,Capabilities,-0.1531,42.34,295.6151142308015
2024-07-09 12:15:12+00:00,19098006,new post techcrunch etsy add aigenerated item guideline new seller policy httpstco5w6puratob,0,0,680,0.0,Neither,0.0,50.0,326.1781153074756
2024-07-09 12:15:07+00:00,1808914718142386176,rt luigirfrm reformdao ensure generated liquidity securely directed towards active market making layer th,37,0,113,0.7717,Neither,0.7717,88.58,419.5324585587844
2024-07-09 12:15:04+00:00,900090621939011584,rt cohereforai current stateofart language model cover handful world 7000 language,3,0,451,0.0,Capabilities,0.0,50.0,305.6841089916116
2024-07-09 12:15:02+00:00,1737314684603088896,rt zodias323022 rco paving way blockchaintrading etf one defi leader solid proof audit need kyc regi,9,0,4,0.1531,Safety,-0.1531,42.34,68.14360121245981
2024-07-09 12:15:01+00:00,1633000650002042881,rt mutaguchi httpstconzlldpqxd2 経産省の生成aiガイドブック63ページもある大作でほんと生成ai使わせたいんだろなあと思うが内容は生成aiの使い方とかではなくほぼ知財周りの権利侵害をどう回避するかという話に終始してるのがす,1280,0,8,0.0,Neither,0.0,50.0,109.86122886681098
2024-07-09 12:15:00+00:00,1516169226804936707,exciting news etsy seller new seller policy includes guideline aigenerated item ensuring quality authenticity seller create confidence etsy aiguidelines sellerpolicy httpstcozwpf4fautv,0,0,4174,0.8658,Neither,0.8658,93.29,777.7465684623136
2024-07-09 12:14:58+00:00,900090621939011584,rt aidanpeppin current llm language problem cover fraction world 7000 language anglocentric,1,0,451,-0.4019,Neither,-0.4019,29.91,182.86023399878204
2024-07-09 12:14:52+00:00,1806570959379566592,rt zodias323022 rco paving way blockchaintrading etf one defi leader solid proof audit need kyc regi,9,0,10,0.1531,Safety,-0.1531,42.34,101.52688585028302
2024-07-09 12:14:52+00:00,888309428893646848,tuned futureofbritain conference today tony blair institute exploring transformative potential ai public service governance excited see ai drive innovation efficiency across sector stay tuned update ai innovation httpstcouxrdj7xpwr,0,1,1621,0.8442,Both,0.8442,92.21,681.5623987894147
2024-07-09 12:14:49+00:00,4810185392,rt luizajarovsky ai legislation tracker new ai law introduced worldwide staying date easy task b,49,0,334,0.4404,Neither,0.4404,72.02,418.73368090204127
2024-07-09 12:14:42+00:00,177862561,rt ikariharahara nomore無断生成ai 経産省のaiガイドラインは皆 読んだ方が良いよ 今の画像生成aiは殆どアウトじゃないって記載ばっかりだから これ画像生成aiの学習ほぼアウトだよねタグつけして部分的にでも類似画像を復元する目的なんだから,1170,0,230,0.0,Neither,0.0,50.0,272.1208855260897
2024-07-09 12:14:40+00:00,1764705829859844097,rt hl77fc 依拠性は ai生成物の依拠性の判断においては生成aiの利用者の認識に関わらず 生成aiの開発学習段階で当該著作物が学習されていれば通常は認められることになります無慈悲 httpstcovmqszpwvgm,5,0,0,0.0,Neither,0.0,50.0,0.0
2024-07-09 12:14:38+00:00,226360364,fascinating perspective metaverse im still convinced game changer due course httpstcond7xzjpqru,0,0,4131,0.7351,Neither,0.7351,86.76,722.4086001915815
2024-07-09 12:14:36+00:00,159712127,rt mutaguchi httpstconzlldpqxd2 経産省の生成aiガイドブック63ページもある大作でほんと生成ai使わせたいんだろなあと思うが内容は生成aiの使い方とかではなくほぼ知財周りの権利侵害をどう回避するかという話に終始してるのがす,1280,0,164,0.0,Neither,0.0,50.0,255.29727369502905
2024-07-09 12:14:32+00:00,3265959643,rt ikariharahara nomore無断生成ai 経産省のaiガイドラインは皆 読んだ方が良いよ 今の画像生成aiは殆どアウトじゃないって記載ばっかりだから これ画像生成aiの学習ほぼアウトだよねタグつけして部分的にでも類似画像を復元する目的なんだから,1170,0,262,0.0,Neither,0.0,50.0,278.60770160888825
2024-07-09 12:14:31+00:00,1287167715686440960,rt luigirfrm reformdao ensure generated liquidity securely directed towards active market making layer th,37,0,472,0.7717,Neither,0.7717,88.58,545.5726695126153
